id,title,name,category,material,brand,price,rating,reviewsCount,description,url,img_url,inStock,inStockText
B0CQ1S261D,200PCS Valentine's Day Confetti Red Love Hearts Diamonds Love Words Decor Confetti Valentines Glitter Paper Confetti for Valentines Day Party Favor Wedding Gifts Holidays Table Favor Decorations,Confetti,Home & Kitchen,Paper,On-Airstore,$7.99,3.7,5.0,"『NICE DESIGNED PATTERNS』: On-Airstore Valentine's Day confetti is designed with the heart, including 5 different patterns such as the words ""Love"", love hearts, music notes, diamonds. Each Valentine's theme confetti pack has 200 pieces, the color is red. Enough to decorate your Valentine's Day party atmosphere. Add more table decorating options. > 『HIGH QUALITY CARD PAPER』: Our Valentines love theme confetti is made of good quality card paper with a glitter and bright color printed surface, which is eco-friendly, non-toxic and double-sided. You can collect Valentine's Day glitter paper confetti after you use it next time. It will add charm to your love-themed parties and weddings. Don't miss this opportunity to add some extra sparkle to your special day! > 『WIDE APPLICATION』: Use your imagination and creativity to decorate, you can just toss it in the air or fill balloons with confetti, sprinkle it on the desk and table to decorate. Our Valentine's glitter appreciation gift confetti is cheap and reusable. You can use them for Valentine themed home date decorations, wedding table decorations and any wedding anniversary occasion. > 『LOVELY CREATIVE GIFTS』: Valentines love hearts table paper decor confetti can be used as new and lovely decor gifts for your friends, students, family and colleagues. You can send it to them to decorate relevant love theme occasions, using imagination and creativity to make up a happy, romantic atmosphere and enjoy small gifts filled with thought. > 『WARM TIPS』: The Valentines party table confetti is made of colorful, glittery and small red card paper, which may have dropped glitter. We recommend that you clean your hands after use. Please beware of small pieces as they can present a choking hazard, so please keep away from small children or use them when accompanied by adults.",https://www.amazon.com/dp/B0CQ1S261D,https://m.media-amazon.com/images/I/81JOMH4jTvL.__AC_SX300_SY300_QL70_ML2_.jpg,True,In Stock
B07KPSYN83,"Christmas Sticker Labels,Self Adhesive Gift Stickers Holiday Gift Name Decals for Present/Wrapping Paper Decorations (100 Count)",Labels & Stickers,Office Products,Paper,WesGen,$7.99,4.7,3085.0,"Package includes: 4 sheets (100 pieces) To and From stickers in 25 different patterns for Christmas design sticky tags > Assorted designs, assorted sizes: It can meet your various needs. Plenty of space for writing and you can see them clearly. Good for Christmas gift boxes bags and presents > Each tag sticker has a spot for ""To"" and ""From"". Personalized Name Tags, you can write your wishes to your love people. These are convenient and practical > Material: Coated paper, premium material, smooth to write. These holiday gift tags with cute patterns and attractive colors which make Christmas gifts extra special this year > Apply to: You can stick them on the bookmarks, scrapbook, gifts paper wrappers, DIY handmade crafts, envelopes, packaging stamps, candies, cookies and Christmas gift label, etc.",https://www.amazon.com/dp/B07KPSYN83,https://m.media-amazon.com/images/I/71CMPo+UEGL._AC_SY300_SX300_.jpg,True,In Stock
B005P4DVDY,"nuLOOM 4x6 Daniela Jute Tassel Hand Woven Area Rug, Natural, Solid Chunky Farmhouse Design, Natural Fiber, For Bedroom, Dining Room, Living Room, Hallway, Office, Entryway",Area Rugs,Home & Kitchen,Jute,nuLOOM,$55.0,4.1,10282.0,"100% Jute, made in India > This rug boasts an organic simplicity that complements any home décor and is perfect for your bedroom, living room, dining room, kitchen, office, or entryway > Hand-woven with a .45"" medium thickness > Sprouting and debris are common due to being made from plant fibers, trim any loose threads with scissors and regularly clean under your rug > Vacuum your jute rug 1-2 times a week on the lowest power level or with handheld attachment and spot clean as needed with mild detergent",https://www.amazon.com/dp/B005P4DVDY,https://m.media-amazon.com/images/I/A1SGe2xvGtL.__AC_SX300_SY300_QL70_ML2_.jpg,True,In Stock  Only 4 left in stock - order soon.
B0CMR791Y4,"Wooden Christmas Tree Box with Forest Animal Puzzle Set – Bear, Squirrel, Fox, Deer, Elk, Eco-Friendly Holiday Gift for Kids and Adults",Tree Toppers,Home & Kitchen,,Yarunok,$29.0,,,"Create a Magical Christmas: Decorate your Christmas tree with the enchanting ""Wooden Forest Animal Christmas Tree Puzzle Gift Set"" and bring a touch of magic to your holiday season. > Five Adorable Forest Animals: The set includes five wooden forest animals – a bear, squirrel, fox, deer, and moose – to add a charming and natural touch to your tree. > Fun Puzzle Kit: Perfect for kids and adults alike, this set can also serve as a delightful puzzle kit, providing hours of creative entertainment. > Unique Holiday Gift: Make your loved ones' Christmas extra special by giving them a gift that combines tradition with creativity. > Spread Holiday Cheer: Share the joy of the season with family and friends while decorating your tree with these whimsical forest creatures.",https://www.amazon.com/dp/B0CMR791Y4,https://m.media-amazon.com/images/I/41SYVhvnFpL._QL70_ML2_.jpg,True,In Stock
B0D6W1MQ4W,"MIMUTI Christmas Wrapping Paper Rolls - Thick Kraft Holiday Wrapping Paper with Gold Foil Reindeer & Christmas Tree Design, Eco-Friendly Recyclable Wrapping Paper 17in x 33ft for Gifts",Gift Wrap Paper,Health & Household,Paper,MIMUTI,$13.99,4.8,117.0,"【Compact Size & High Quality】 - This wrapping paper Christmas roll measures 17in x 33ft, perfect for wrapping small to medium-sized gifts. The thick kraft paper ensures durability and a smooth, tear-resistant finish. > 【Festive Gold Foil Accents】 - Featuring reindeer and Christmas tree designs in vibrant green and red, highlighted with gold foil details, this holiday wrapping paper adds an elegant and festive flair to your gifts. > 【Eco-Friendly & Sustainable】 - Made from 100% recycled kraft paper, this recyclable Christmas wrapping paper is both beautiful and environmentally conscious, ideal for green-minded holiday shoppers. > 【Protective Shrink-Wrap Packaging】 - Each roll is shrink-wrapped to safeguard the gold foil wrapping paper from dust and damage, ensuring it arrives in perfect condition for your holiday preparations. > 【Ideal for Thoughtful Gifting】 - Add a luxurious touch to every present with this thick Christmas wrapping paper. Perfect for wrapping gifts for family, friends, and loved ones, spreading holiday cheer in style.",https://www.amazon.com/dp/B0D6W1MQ4W,https://m.media-amazon.com/images/I/81EIu7IwrHL.__AC_SX300_SY300_QL70_ML2_.jpg,True,In Stock
B0BNPKCKPM,"Highland Cow Christmas Ornament - Handcrafted Decor Perfect Holiday Gift for Highland Lovers Eco-Friendly Durable Ideal for Christmas Tree Women Men Kids (2 Inch, Cotton White)",Hanging Ornaments,Home & Kitchen,,N & M Printing,$7.37,4.2,78.0,"🎄Highland Cow Christmas Tree Ornament 🎄 > Homemade & Handpacked in Minnesota > 2 Inch > This listing is for a single ornament, we also offer 3 & 4 packs! > Crafted from durable, eco-friendly materials that ensure longevity and a premium feel.",https://www.amazon.com/dp/B0BNPKCKPM,https://m.media-amazon.com/images/I/41P0Fu91OqL._QL70_ML2_.jpg,True,Only 17 left in stock - order soon.
B0D17L7SXB,"BEL AVENIR Magnetic Jute Curtain Tiebacks, Decorative Drapery Holdbacks Bohemian Style Woven Tie-Backs with Exquisite Knot (Jute, 6 Pack)",Holdbacks,Home & Kitchen,BEL AVENIR,BEL AVENIR,$22.99,4.6,457.0,"No Drilling and Installation: No need any tools,no drilling your wall,easy to operate,hold your curtain in seconds. The magnetic tiebacks for drapes will not damage the wall, and you don’t need to worry about the extra curtain hooks hurting the child. It is a perfect substitute for wall-mounted hooks and could be tied on anywhere. > Premium Material: The decorative curtain tiebacks with exquisite knot is hand-woven with premium jute materials which has fresh color and fine lustre. The braided rope has high strength, strong toughness, is not easy to wear or pilling, and the magnet parts are smooth, durable and anti-rust, adding a modern beauty to your windows. > Easy to Use: The curtain tiebacks can fix or loosen the curtains within a few seconds. You can use different methods according to your preferences to make your curtains achieve the best beauty. In addition, when you are not using the tieback, it can be fixed to any position of the curtain with a magnet to prevent loss. > Wide Application: Different colors of magnetic tiebacks adorn your curtains, which can can be matched with different styles, giving the curtains a unique charm. It is widely used in curtains in different places such as bedroom, living room, dining room, bathroom, kitchen, office, courtyard and so on. > Package Included: 4 pack curtain tiebacks. Total length: 44.5 cm/ 17.5 in; We want to do our best to meet your expection, Your satisfaction is our top priority. If you have any questions when using our products, you can let us know by email and we will answer you as soon as possible.",https://www.amazon.com/dp/B0D17L7SXB,https://m.media-amazon.com/images/I/71sHBgaSDmL.__AC_SX300_SY300_QL70_ML2_.jpg,True,In Stock
B08DRLPJNK,"KIS Premium Quality Natural Jute Rope 12 MM (1/2"" 100 ft) Petroleum Smell Free, Natural, Biodegradable, Hemp Rope, Great for Crafting, Decoration, Camping, PET Friendly",Rope,Tools & Home Improvement,KIS,KIS,$29.99,4.6,525.0,"PETROLEUM FREE – Finally we achieved it! We read and analyzed all of your complaints about the natural ropes. It was SMELL. And we tryied our best for you. We are aware that natural ropes are used at homes and the heavy smell of the rope can disturbs you. Anymore, we are using best quality natural raw materials in the production of the ropes to blocking petroleum smell. Now, just smell the natural jute, nothing more! > BIODEGRADABLE – This product is made out of natural fibers which is biodegradable. Protect the environment with us. > PACKAGING - We thought of everything for you. We offer our products on plastic reel so you can store the rope on the spool after using it. Also the reels are made from recycled plastic. Save the environment while having fun with your rope. > APPLICATION – You can use this rope for general purpose, such as crafting, gardening, basket, vintage lambs, home improvement, cat scratcher, boating, home decor, homemade products, vintage furnitures, and all of your handmades. > SATISFACTION GUARANTEE – If you’re not satisfied with the product you received, you can return it in 30 days, we’ll refund your money ASAP. No questions asked!",https://www.amazon.com/dp/B08DRLPJNK,https://m.media-amazon.com/images/I/81oJsR7HQFL.__AC_SY300_SX300_QL70_ML2_.jpg,True,Only 3 left in stock - order soon.  Only 3 left in stock - order soon.
B0C69MBQDW,"15.7"" Extra Large Brown Gift Bags for Presents with Tissue Paper & Ribbon Handles for Shopping, Small Business, Birthday Party, Baby Shower, Bridal Party, Wedding, Christmas and Holiday (12 Packs)",Gift Bags,Health & Household,High Quality Thick Paper,Plauthus,$15.99,4.6,753.0,"Extra lager brown paper bag size: 15.7"" L x 5.9"" W x 11.8"" H. You will get 12-pack white gift bags and a total of 36 pieces of tissue paper. We matched each bag with two different kinds of tissue paper, which will be more convenient for you to wrap your gifts to be more noble and beautiful. > 【High Quality】: Our brown gift bag is made of high-quality 260gms thick, natural paper, which is recyclable and eco-friendly. The bag is sturdy and durable to be reused for many times. > 【Ribbon Handle & Tissue Paper】: The widend ribbon handle allows you to carry heavy objects without feeling uncomfortable. Each bag is matched with three sheet of tissue paper, one white and two brown stripe. It will makes the gift look exquisite. You also can DIY pattern on the bags according to the theme of your party and the festival to make gifts more sweety and lovely, such as weddings, birthday party, theme parties, Christmas and other festivals. > 【Multiple Uses】: Paper bags can be used for many purposes in various occasions, such as packing bread, food, books, or as gift bags for gift, clothing, toys, flowers, etc; many occasions, for example, weddings, birthday party, baby shower party, theme party, supermarket, small stores business, grocer, company and other occasions. > 【24-Hour Service】: If you have any questions or problem, you just can contact us without any hesitation. We will answer any questions you have within 24 hours and give you a satisfactory solution.",https://www.amazon.com/dp/B0C69MBQDW,https://m.media-amazon.com/images/I/61qz9Qh2IzL.__AC_SX300_SY300_QL70_ML2_.jpg,True,In Stock  In Stock
B082MBMBT1,"Large Woven Jute Rope Storage Basket, Baby Laundry Basket Organizer for Toys, Blanket, Clothes, Towels, Gifts | Pet Gift Baskets for Cat, Dog - 15.7"" L×11.8"" H",Baskets & Liners,Baby Products,HiChen,HiChen,$24.99,4.8,6855.0,"Dimensions: 15.7"" L × 11.8"" H. Can be used as a storage basket to organize your blankets, clothes, toys, etc, or as a pet basket to let your cats, dogs and other small animals sleep in. It will be the warmest home for these small animals if you put a cushion in the basket > Special Design: The design of cat ears is novel and unique, which can be used as a decoration or handles for easy lifting > Washable: Best way to clean the rope basket is spot wash with warm water and dry in the sun or near a radiator. Stubborn stains can be washed with a little baking soda paste and warm water. Hot water will shrink the cotton > Material: jute rope is good for your family. Please put your things in the woven rope basket with an easy mind > Neutral color and cute cat face design of the pet basket is delicate and lovely, which can be a good decoration of your space",https://www.amazon.com/dp/B082MBMBT1,https://m.media-amazon.com/images/I/81JNRTo7qQL.__AC_SX300_SY300_QL70_ML2_.jpg,True,In Stock
B0CXPCQ4QP,Cotton Rope Laundry Basket Hamper for Clothes Woven Storage Basket for Living Room Bedroom Boho Tall Rope Baskets for Blanket Toys Pillow Towels Baby Nursery Hamper Bin Large jute,Hampers,Baby Products,jute,XUANGUO,$33.87,4.7,1117.0,"Cotton rope > Multi-purpose large tall rope basket: Our tall rope laundry hamper with handles measures 16""D x 23""H. It is designed as a laundry basket or dirty clothes basket but can be used for much more. You can use it as a blanket basket, toy basket, nursery hamper for girls or boys, throw pillow hamper basket, towel basket, and more. The usage possibilities are endless. > Natural, safe, and durable decorative laundry basket or laundry bin for storage: We use heavier and non-toxic coiled cotton rope to ensure the quality of this cute tall rope basket. These tall round rope baskets or laundry hampers are safe for both people and pets. They are odor-free and soft, making them foldable and easy to store. > Designed to complement your room and decor: We have carefully selected classic solid colors for these rope basket bins or hampers for laundry. With these colors, the laundry hamper will look good in any room of your home. This tall round rope blanket storage basket enhances any room or decor. It is perfect for bedrooms, bathrooms, and dorm rooms. These aesthetic rope baskets or hampers for bedroom are essential items for your daily storage needs, helping keep your room clean and organized. > Tall storage basket with handles: This cute tall round rope basket is designed with long and sturdy handles, making it easy to move around. As the clothes storage basket is made of soft cotton rope, it has no sharp edges and will not scratch your furniture or floor.",https://www.amazon.com/dp/B0CXPCQ4QP,https://m.media-amazon.com/images/I/911vAW9ZFLL.__AC_SX300_SY300_QL70_ML2_.jpg,True,
B08T1JJHGQ,"Absorbent Drink Coasters Handmade Braided Drink Coasters 6 Pack (4.3 Inch, Round, 8mm Thick) Super Absorbent Heat-Resistant Coasters for Drinks Great Housewarming Gift (Jute, 6 Pack)",Coasters,Home & Kitchen,XIAMOOR,XIAMOOR,$6.59,4.8,4972.0,"🍷 BETTER PROTECTS YOUR FURNITURE- Thicker(8 mm) , bigger(4.3 inch) & much more absorbent & heat-insulated than typical cork coasters, these coasters can better protect your furniture, tabletops & counter tops. > 🥂 MULTI-FUNCTIONAL & EASY TO CLEAN – Thicker, bigger, and softer, these coasters can be used as drink coasters as well as potholders. Easy to clean, more convenient to clean than cork coaster, just rinse it by water and hang up to dry. > 💪 BUILT TO LAST – Made from cotton yarn material, each of our drink coasters is strong and sturdy enough to last for years. > 🌲 ENVIRONMENTALLY FRIENDLY - The coasters are made out of 100% eco-friendly organic cotton yarn. With our natural and recyclable coasters, you can protect not just your tables but also the environment. > 🎁 PRACTICAL GIFT FOR FAMILIES – Headed to a housewarming party or visiting a friend in their new house? This coaster set makes for a great hostess gift and useful kitchen gift!",https://www.amazon.com/dp/B08T1JJHGQ,https://m.media-amazon.com/images/I/81T+hc6IVRS._AC_SY300_SX300_.jpg,True,In Stock
